label,附加评论,positive,positive_prob,negative_prob,confidence,sentiment
0.0,就是送错地方了,1,0.724811,0.275189,0.388468,2
0.0,不大会儿功夫组装四个,1,0.66781,0.33219,0.261799,2
1.0,博世大品牌就是好,1,0.777856,0.222144,0.506348,2
1.0,省时省力,1,0.537593,0.462407,0.24815,1
-1.0,感觉性价比不是很好,1,0.67321,0.32679,0.2738,2
1.0,好用精巧,1,0.737668,0.262332,0.41704,2
1.0,看能生产吗,0,0.255305,0.744695,0.432656,0
1.0,同时里面配备了大量起子头质量也都很好,1,0.891807,0.108193,0.75957,2
0.0,也不受电源线的束缚,1,0.613506,0.386494,0.141125,2
1.0,心仪了很久,1,0.611319,0.388681,0.136265,2
1.0,服务态度很好,1,0.866527,0.133473,0.703394,2
1.0,五星,1,0.721203,0.278797,0.380451,2
1.0,商家的诚信很重要,0,0.277871,0.722129,0.38251,0
1.0,送货小哥态度很好,1,0.879389,0.120611,0.731976,2
1.0,帮朋友买的,1,0.758965,0.241035,0.464367,2
0.0,趁这次抢购活动力度大赶紧下手了,1,0.912301,0.0876993,0.805113,2
0.0,商品质量没变,0,0.37032,0.629681,0.177068,0
0.0,还有挡位可调,1,0.571565,0.428435,0.047922,2
1.0,正好看见这一款,1,0.661495,0.338505,0.247767,2
1.0,逼格高,0,0.44853,0.55147,0.00326594,0
0.0,尤其装钻头的盒子是软胶的,1,0.625333,0.374667,0.167406,2
1.0,调到最大扭矩力气还挺大,1,0.502534,0.497466,0.949319,1
1.0,扭力适中,1,0.811509,0.188491,0.58113,2
1.0,力量比较大,1,0.589003,0.410997,0.0866726,2
1.0,可是一直都信赖博世,1,0.704064,0.295936,0.342364,2
-1.0,不过有点重,0,0.206243,0.793757,0.541682,0
0.0,是价格太贵,0,0.234749,0.765251,0.478336,0
1.0,手感特别好,1,0.907656,0.0923444,0.79479,2
0.0,拿到东西就开始试用,0,0.476648,0.523352,0.532964,1
1.0,大品牌,1,0.626057,0.373943,0.169016,2
0.0,自己又买了博世配套的一盒批头,1,0.633536,0.366464,0.185635,2
0.0,一百多,1,0.504537,0.495463,0.909258,1
1.0,确实方便,1,0.705275,0.294725,0.345055,2
-1.0,并不容易出现脱手的情况,0,0.469386,0.530614,0.387719,1
0.0,东西收到完整无缺,0,0.419005,0.580995,0.068877,0
1.0,支持京东,1,0.794538,0.205462,0.543419,2
0.0,太美了,0,0.385637,0.614363,0.143028,0
0.0,以后还会继续购买,1,0.861467,0.138533,0.692149,2
1.0,对京东的换货速度还是值得肯定的,1,0.765376,0.234624,0.478613,2
0.0,握紧使用+螺丝扭到位后,1,0.64881,0.35119,0.219578,2
1.0,看产品说明其实实际工作中可以边拧边充电,0,0.479096,0.520904,0.581922,1
0.0,重度使用一上午（安装空开12个,1,0.52084,0.47916,0.583202,1
1.0,好用好用,1,0.712428,0.287572,0.360952,2
1.0,扭力二档就很大了,0,0.470388,0.529612,0.407767,1
0.0,缺点:设计感觉不人性化,0,0.379818,0.620182,0.155961,0
0.0,虽然起子替换头只有32个,1,0.52188,0.47812,0.562394,1
0.0,申请了售后,0,0.303446,0.696554,0.325676,0
0.0,还有过力不跳空,0,0.468661,0.531339,0.373211,1
0.0,目前我就研究了这么多,1,0.635555,0.364445,0.190122,2
1.0,好好好,1,0.672632,0.327367,0.272517,2
0.0,博世定制版铝合金盒子,1,0.579725,0.420275,0.0660547,2
1.0,超级方便,1,0.828655,0.171345,0.619233,2
1.0,我们很满意,1,0.92349,0.0765105,0.829977,2
-1.0,速度不好控制,0,0.18796,0.81204,0.582311,0
1.0,正好赶上活动价,1,0.765832,0.234168,0.479627,2
1.0,满意的购物体验,1,0.850338,0.149662,0.667417,2
0.0,不影响使用,0,0.21933,0.78067,0.5126,0
1.0,居家必备,1,0.648984,0.351016,0.219964,2
-1.0,导致手柄部分在工作时也在摇摆,0,0.343422,0.656578,0.236839,0
1.0,京东活动果断下单,1,0.543334,0.456666,0.133327,1
-1.0,个儿小,0,0.459579,0.540421,0.191575,1
0.0,提高效率,1,0.534013,0.465987,0.319731,1
0.0,本来全套博世12V外加一个18V吸尘器,0,0.482655,0.517345,0.653097,1
1.0,京东还不错,1,0.775775,0.224225,0.501721,2
-1.0,机器上面有磨损的痕迹,0,0.406942,0.593058,0.0956855,0
1.0,京东物流神速,1,0.530754,0.469246,0.384921,1
0.0,以后在来照顾,1,0.589527,0.410473,0.0878384,2
0.0,劲大,1,0.535449,0.464551,0.291012,1
0.0,开始还不太会,0,0.272022,0.727978,0.395507,0
1.0,看着质量还行,1,0.557687,0.442313,0.0170826,2
1.0,而且包装跟漂亮,1,0.774067,0.225932,0.497928,2
1.0,总之我非常的满意,1,0.820416,0.179584,0.600924,2
1.0,还是bosch信得过,0,0.488443,0.511557,0.768865,1
0.0,随即有了买一把的想法,1,0.570623,0.429377,0.0458295,2
1.0,商品很好用,1,0.908138,0.0918618,0.795863,2
0.0,都拧了一遍,1,0.600712,0.399288,0.112693,2
1.0,工具小巧,1,0.735066,0.264934,0.411258,2
1.0,只有用力往下按住螺钉才能旋转,0,0.252292,0.747708,0.439352,0
0.0,刚收到,0,0.453707,0.546293,0.0741362,1
1.0,感觉高档了很多,1,0.73375,0.26625,0.408334,2
0.0,充电也超快,1,0.858122,0.141878,0.684716,2
1.0,非常方便,1,0.784779,0.215221,0.521732,2
0.0,379,1,0.537713,0.462287,0.245733,1
1.0,很精致,1,0.860863,0.139137,0.690806,2
1.0,后来明白了,0,0.352447,0.647553,0.216784,0
1.0,力度还算适合,1,0.745022,0.254978,0.433382,2
0.0,公司买的,1,0.683131,0.316869,0.295848,2
1.0,宝贝外观精致,1,0.946625,0.0533748,0.881389,2
0.0,这次的定制外壳非常专业,1,0.852206,0.147794,0.671569,2
1.0,当然,1,0.590388,0.409612,0.0897512,2
1.0,蛮有劲的,1,0.85108,0.14892,0.669067,2
1.0,京东购物就是放心,1,0.800505,0.199495,0.556677,2
-1.0,不适合机密电子使用,0,0.269404,0.730596,0.401325,0
1.0,盒子比较好,1,0.67986,0.32014,0.288578,2
1.0,超级好用,1,0.837228,0.162772,0.638285,2
0.0,还送了批头,1,0.75057,0.24943,0.445712,2
1.0,手感不错,1,0.939464,0.0605361,0.865475,2
0.0,确认正品,1,0.618075,0.381925,0.151278,2
0.0,很久之前就想买了,1,0.563283,0.436717,0.0295178,2
0.0,在京东买就是冲着定制版,1,0.599879,0.400121,0.110842,2
1.0,颜值高又方便安全,1,0.916399,0.0836009,0.81422,2
0.0,刚试了一下,1,0.550455,0.449545,0.00101089,2
1.0,boss大品牌,1,0.597239,0.402761,0.104976,2
0.0,自从买完一直都在外边拿着用这才回来,1,0.688652,0.311348,0.308115,2
1.0,虽然小巧,1,0.744298,0.255702,0.431774,2
0.0,第二天到货,1,0.502278,0.497722,0.954437,1
1.0,速度也快,1,0.796633,0.203367,0.548074,2
-1.0,批头次了点,0,0.332321,0.667679,0.261508,0
1.0,批头确实容易花,0,0.402187,0.597814,0.106252,0
0.0,却基本上涵盖了所有日常使用,1,0.531937,0.468063,0.361261,1
0.0,我也买了博世的120li电钻,1,0.637016,0.362984,0.193369,2
0.0,锂电版电动螺丝刀起子机,1,0.525605,0.474395,0.4879,1
0.0,送货超快,1,0.848176,0.151824,0.662613,2
1.0,上螺丝要有点技巧,0,0.406043,0.593957,0.0976833,0
1.0,不过确实不错,1,0.793767,0.206233,0.541705,2
0.0,京东定制版,1,0.524437,0.475563,0.511269,1
1.0,东西很小巧,1,0.74947,0.250529,0.443268,2
1.0,一般般方便,0,0.436323,0.563677,0.0303937,0
1.0,没电钻特别不方便,0,0.370374,0.629626,0.176946,0
1.0,小巧玲珑的电动工具,1,0.676332,0.323668,0.280739,2
0.0,家装安装点东西,0,0.391422,0.608578,0.130174,0
0.0,待以后使用中逐渐摸索更多的性能特性,1,0.810614,0.189386,0.579142,2
1.0,精致方便,1,0.883989,0.116011,0.742199,2
1.0,扭螺丝达到扭矩自动停止,1,0.50335,0.49665,0.933,1
1.0,这个发明真是太棒了,1,0.663928,0.336072,0.253174,2
1.0,关键这款电动螺丝刀便于携带,1,0.657909,0.342091,0.239797,2
0.0,一套多功能的螺丝刀起子,1,0.686183,0.313817,0.302628,2
0.0,牌子在哪里,1,0.51501,0.48499,0.699796,1
0.0,老板,1,0.590683,0.409317,0.0904077,2
0.0,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,1,0.947872,0.0521275,0.884161,2
1.0,是我要买的,1,0.625306,0.374694,0.167347,2
1.0,物超所值,1,0.835034,0.164966,0.633409,2
0.0,刚开始用,1,0.50192,0.49808,0.961598,1
1.0,产品包装无破损,0,0.395853,0.604147,0.120327,0
0.0,连一个纸箱子都舍不得,1,0.602746,0.397254,0.117212,2
1.0,货不错,1,0.846052,0.153948,0.657893,2
1.0,相比手qiang式的放在包里正好,1,0.724275,0.275725,0.387278,2
1.0,看上去很不错,1,0.930467,0.0695329,0.845483,2
0.0,要不然心里长草了,1,0.579153,0.420847,0.0647836,2
1.0,精致小巧,1,0.542385,0.457615,0.15231,1
0.0,很漂亮,1,0.873589,0.126411,0.719086,2
1.0,看起来就是大品牌好品质,1,0.746159,0.253841,0.435908,2
1.0,家里搬家拆家具就指望它了,1,0.625112,0.374888,0.166915,2
-1.0,不知道要顶着螺丝,0,0.306835,0.693165,0.318144,0
0.0,宝贝儿已入手,1,0.541164,0.458836,0.176716,1
1.0,包装好,1,0.722805,0.277195,0.384012,2
1.0,准备带国外去用,1,0.70537,0.29463,0.345267,2
1.0,这个发货速度非常快,1,0.748795,0.251205,0.441767,2
1.0,家用完全足够,1,0.701128,0.298872,0.33584,2
1.0,比电起子拿着还是方便一些,1,0.720267,0.279733,0.378371,2
0.0,买前看到许多评论说遇见了二手货,0,0.440461,0.559539,0.0211974,0
1.0,博世精品,1,0.652761,0.347239,0.228357,2
0.0,就该是这样,0,0.331192,0.668808,0.264017,0
1.0,就是这么高大上,1,0.576302,0.423698,0.0584486,2
1.0,送货也很快,1,0.845163,0.154837,0.655918,2
0.0,帮同事买的,1,0.746092,0.253908,0.43576,2
1.0,很方便,1,0.849984,0.150016,0.666631,2
0.0,在同等的价位里面绝对是表现最棒的,1,0.950443,0.0495566,0.889874,2
0.0,还送有批头,1,0.770976,0.229024,0.491058,2
1.0,优质保真正品,1,0.803075,0.196925,0.562389,2
1.0,商品不错,1,0.865385,0.134615,0.700855,2
1.0,原价的话有一些高了,1,0.573267,0.426733,0.0517041,2
1.0,刚开始用不是很习惯,0,0.32121,0.67879,0.286199,0
0.0,卖家人真不错,1,0.857574,0.142426,0.683497,2
0.0,还有个箱子,1,0.659665,0.340335,0.243701,2
0.0,第一次试用,1,0.572646,0.427354,0.0503246,2
1.0,试着感觉很好,1,0.927301,0.0726986,0.838447,2
1.0,名不虚传,1,0.799812,0.200188,0.555137,2
-1.0,我老公觉得麻烦,1,0.557485,0.442515,0.0166331,2
0.0,去年买过博世的冲击砖,1,0.569175,0.430825,0.04261,2
-1.0,这种东西基本没有抵抗力,0,0.467978,0.532022,0.359563,1
1.0,一直没有下手,1,0.593548,0.406452,0.0967737,2
0.0,所以在******买了又退了,0,0.0504502,0.94955,0.887888,0
1.0,京东给力,1,0.708993,0.291007,0.353317,2
1.0,博世的电动工具大品牌,1,0.597919,0.402081,0.106488,2
1.0,一如既往的支持京东,1,0.95911,0.0408898,0.909134,2
-1.0,烦,0,0.379436,0.620564,0.156808,0
0.0,是优点也是缺点,1,0.710649,0.289351,0.356999,2
1.0,续航能力也可以,1,0.792142,0.207858,0.538094,2
0.0,经常批头和加长杆留在了螺丝上,1,0.518504,0.481496,0.629926,1
0.0,京东定制的箱子,1,0.697276,0.302725,0.327279,2
0.0,6v的,1,0.659838,0.340162,0.244085,2
0.0,一直被模仿,0,0.483186,0.516814,0.663716,1
1.0,试了一下钢度挺好,1,0.779156,0.220844,0.509235,2
1.0,希望好用,1,0.710602,0.289398,0.356893,2
-1.0,电池还没用到极端不好评价,0,0.113165,0.886835,0.748522,0
1.0,无线操作方便,1,0.623606,0.376394,0.163569,2
1.0,值得信赖,1,0.776031,0.223969,0.502291,2
1.0,这个太好用了,0,0.392565,0.607435,0.127634,0
-1.0,试了一下扭力一般家用够了,1,0.526644,0.473356,0.467112,1
0.0,家中还是备了一个,0,0.427489,0.572511,0.0500238,0
1.0,模具盖合严密无缝,1,0.63903,0.36097,0.197845,2
1.0,博世值得信赖,1,0.768947,0.231053,0.486549,2
0.0,样子货,0,0.466334,0.533666,0.326687,1
-1.0,觊觎很久了,1,0.572265,0.427735,0.049477,2
0.0,四星给京东高效率的售后,0,0.290037,0.709963,0.355474,0
1.0,另外箱子很高大上,1,0.763895,0.236105,0.475322,2
1.0,铝合金小箱子很可爱还能锁,1,0.786855,0.213145,0.526344,2
0.0,现在329,1,0.536459,0.463541,0.270816,1
1.0,给力,1,0.750763,0.249237,0.44614,2
0.0,这个没刹车的,0,0.351088,0.648912,0.219803,0
1.0,颜值高,1,0.78217,0.217829,0.515934,2
0.0,试着拧了家里门框上的螺丝,1,0.634615,0.365385,0.188034,2
1.0,也很安全,1,0.86713,0.13287,0.704733,2
0.0,产品拿在手里很有分量,1,0.6529,0.3471,0.228666,2
-1.0,家里柜子有几个螺丝手动无法拧下,0,0.301389,0.698611,0.330246,0
1.0,家用肯定能够随时满足的了,1,0.904706,0.0952944,0.788235,2
-1.0,就下手了,1,0.614037,0.385963,0.142305,2
1.0,手提盒不错,1,0.887697,0.112303,0.750439,2
0.0,包装有些老套,0,0.387548,0.612452,0.138781,0
1.0,太喜欢了,1,0.568005,0.431995,0.0400109,2
1.0,品牌工具特别好用,1,0.868742,0.131258,0.708316,2
-1.0,说明书不是很清楚,0,0.216147,0.783853,0.519673,0
0.0,大牌品质绝对优势,1,0.631886,0.368115,0.181968,2
-1.0,怎么没有赠品,0,0.268456,0.731544,0.40343,0
0.0,用过几次,1,0.604573,0.395427,0.121273,2
1.0,家里常备的不二选择,1,0.781249,0.218751,0.513887,2
0.0,下午收到货,0,0.474177,0.525823,0.483538,1
0.0,丰富的头子,1,0.827147,0.172853,0.615883,2
0.0,电动螺丝刀,1,1.0,0.0,1.0,1
0.0,京东买的第二个,1,0.567694,0.432306,0.0393191,2
0.0,男人的工具,1,0.670304,0.329696,0.267342,2
0.0,马来西亚出品,1,0.500578,0.499422,0.988446,1
1.0,拧紧螺栓瞬间自动断电,0,0.458735,0.541265,0.174693,1
1.0,外观漂亮,1,0.91525,0.0847496,0.811668,2
1.0,后面标签根本没贴好,0,0.212118,0.787882,0.528627,0
1.0,工具质量不错,1,0.891558,0.108442,0.759017,2
1.0,看上去不错,1,0.852467,0.147533,0.672148,2
1.0,强烈推荐,1,0.905866,0.0941338,0.790814,2
0.0,东西拿来试了试,0,0.494244,0.505756,0.884884,1
1.0,质量也不错,1,0.922673,0.077327,0.828162,2
0.0,不用再左配右配刀头,0,0.215695,0.784305,0.520677,0
0.0,不新,0,0.275439,0.72456,0.387912,0
1.0,是自己想要的,1,0.627223,0.372777,0.171606,2
-1.0,对得起这个价格,1,0.510362,0.489638,0.792758,1
1.0,不止家装方便,1,0.695707,0.304293,0.323794,2
0.0,昨晚下单,0,0.443875,0.556125,0.0136103,0
0.0,有一点想和大家分享,1,0.564858,0.435142,0.0330177,2
1.0,彻底检查一番,0,0.428089,0.571911,0.0486918,0
1.0,推荐购买,1,0.813679,0.186321,0.585954,2
1.0,家用拧螺丝足够了,1,0.802664,0.197337,0.561474,2
1.0,先给好评吧,1,0.661643,0.338357,0.248095,2
1.0,实用性不错,1,0.902062,0.0979382,0.78236,2
0.0,查询过是正品,1,0.618951,0.381049,0.153224,2
-1.0,就是携带不是很方便,1,0.578709,0.421291,0.0637978,2
-1.0,够大力,1,0.713031,0.286969,0.362291,2
-1.0,德国牌子博世的产品应该不会差,0,0.0599342,0.940066,0.866813,0
1.0,大品牌品质有保证,1,0.758423,0.241577,0.463162,2
1.0,东西质量很好,1,0.860948,0.139052,0.690996,2
1.0,漂亮,1,0.866312,0.133688,0.702915,2
0.0,原装,1,0.57726,0.42274,0.0605786,2
1.0,铝盒包装上档次,1,0.591315,0.408685,0.0918116,2
1.0,做工非常精致,1,0.798293,0.201707,0.551763,2
0.0,追加评论,0,0.447723,0.552277,0.0050607,0
1.0,要抓牢点,0,0.362232,0.637768,0.195041,0
1.0,三种功能中的手动功能很实用,1,0.827006,0.172994,0.615569,2
1.0,非常不错的东西,1,0.955506,0.0444942,0.901124,2
1.0,感觉写评语花掉了我大量的时间和精力,0,0.251066,0.748934,0.442076,0
0.0,服务一般,0,0.145584,0.854416,0.67648,0
0.0,经过两天的使用,1,0.575387,0.424613,0.0564157,2
1.0,期待能用很长时间,1,0.733962,0.266038,0.408804,2
1.0,扭力1-6档位动力十足,1,0.655914,0.344086,0.235364,2
0.0,单看做工与设计,0,0.44487,0.55513,0.0113993,0
0.0,插座多,1,0.55448,0.44552,0.0099549,2
1.0,开关只负责档位确定,0,0.332445,0.667555,0.261234,0
1.0,这货漂亮,1,0.723791,0.276209,0.386202,2
0.0,向后推开关则为逆时拧松,0,0.391212,0.608788,0.130641,0
1.0,看上去高大上,0,0.460434,0.539566,0.208679,1
1.0,发货速度很快哦,1,0.866799,0.133201,0.703998,2
-1.0,简单试了一下,1,0.572391,0.427609,0.049758,2
1.0,京东品质有保障,1,0.622654,0.377346,0.161452,2
0.0,真是不错的小电动工具,1,0.853069,0.146931,0.673486,2
1.0,商品还不错,1,0.755807,0.244193,0.457349,2
1.0,不错很好用,1,0.987058,0.0129421,0.97124,2
1.0,起子用着不错,1,0.879977,0.120023,0.733282,2
1.0,续航这很牛,1,0.647728,0.352272,0.217174,2
0.0,到货就是撕掉一半的,1,0.527611,0.472389,0.447786,1
1.0,京东积极努力调货,0,0.473606,0.526394,0.472128,1
0.0,电动套装,1,0.60634,0.39366,0.125199,2
1.0,远非廉价品牌可比,0,0.393604,0.606396,0.125324,0
1.0,扭力也不错,1,0.923382,0.0766176,0.829739,2
0.0,送老婆,1,0.571688,0.428312,0.0481947,2
-1.0,就是扭矩不好调,0,0.219166,0.780834,0.512965,0
0.0,不过产品显旧,0,0.392108,0.607892,0.12865,0
1.0,发货快,1,0.673398,0.326602,0.274217,2
0.0,都是隔天就到手,1,0.597211,0.402789,0.104913,2
-1.0,最不满意的一次,0,0.336965,0.663035,0.251189,0
1.0,一直满意博士的做工和质量,1,0.815449,0.184551,0.589887,2
1.0,太棒了,1,0.686798,0.313202,0.303996,2
0.0,本地仓,0,0.453136,0.546864,0.0627243,1
-1.0,批头质量太差,0,0.0316551,0.968345,0.929655,0
0.0,新房子网上买了不少家具要自己动手安装,1,0.663129,0.336871,0.251397,2
0.0,618到手139,1,0.563029,0.43697,0.0289543,2
1.0,力量很足一定要拿稳,1,0.969439,0.0305613,0.932086,2
1.0,收到马上试了一下果然不错,1,0.728992,0.271008,0.397759,2
0.0,很容易拧花螺丝,1,0.532121,0.467879,0.357586,1
1.0,充电快速方便,1,0.730973,0.269027,0.402163,2
1.0,非常喜欢,1,0.930232,0.0697677,0.844961,2
0.0,149入手,1,0.584331,0.415669,0.076292,2
0.0,直到看到博世出的这一套电动螺丝刀起子,0,0.483343,0.516657,0.666857,1
0.0,东西真不错,1,0.842226,0.157774,0.649391,2
1.0,用优惠劵,1,0.653724,0.346276,0.230497,2
1.0,最好试着慢慢加扭矩,1,0.867819,0.132181,0.706265,2
0.0,趁着活动拔草了,1,0.693412,0.306588,0.318694,2
0.0,京东物流,1,0.504905,0.495095,0.901898,1
1.0,和这个价格还是对等的,0,0.487989,0.512011,0.759771,1
1.0,大品牌效率真高,1,0.542324,0.457676,0.153519,1
-1.0,干维修的技术人员应该选用一个,1,0.596238,0.403762,0.102752,2
0.0,我所有的电动工具都是博世,1,0.505832,0.494168,0.883351,1
1.0,超喜欢,1,0.930363,0.0696373,0.84525,2
-1.0,不过味道很重,1,0.525719,0.474281,0.485614,1
0.0,于是就剁手了,0,0.451985,0.548015,0.0396907,1
-1.0,一般拧螺丝1档就够了,0,0.303252,0.696748,0.326108,0
1.0,非常省力,1,0.702999,0.297001,0.339999,2
1.0,动力很强,1,0.871681,0.128319,0.714846,2
0.0,看起来很有质感,1,0.725287,0.274713,0.389527,2
1.0,轻便,1,0.628863,0.371137,0.175252,2
0.0,已申请换货了,0,0.375753,0.624247,0.164993,0
0.0,micro-u**口,0,0.203477,0.796522,0.547828,0
0.0,不需要充电,1,0.582745,0.417255,0.0727663,2
0.0,还有变形的地方,1,0.607661,0.392339,0.128136,2
0.0,一样的价格不一样的档次,1,0.541769,0.458231,0.164612,1
1.0,确实电机做的相当#,1,0.626721,0.373279,0.17049,2
0.0,用过充电手电钻的可能第一次用感觉会不习惯在这给大家分享一下小窍门,1,0.542053,0.457947,0.158933,1
-1.0,虽然用的不是很多,0,0.36918,0.63082,0.1796,0
1.0,且做工很好,1,0.874003,0.125997,0.720006,2
1.0,总体来说还行,1,0.748906,0.251094,0.442013,2
1.0,最主要是携带方便,1,0.609559,0.390441,0.132354,2
1.0,首先包装及产品做工相当精致,1,0.760334,0.239666,0.467409,2
0.0,下次需要,1,0.638504,0.361496,0.196676,2
0.0,头子质量不行可以另买其他质量好的,0,0.433024,0.566976,0.0377246,0
-1.0,包装盒子铝合金单薄,0,0.284384,0.715616,0.368035,0
1.0,价格也很公道,1,0.887648,0.112352,0.750328,2
0.0,想用小点的不知道哪里有配,0,0.240332,0.759668,0.46593,0
1.0,螺丝刀试了下力量不错,1,0.875319,0.124681,0.722932,2
0.0,同时刀头没有磨损的迹象,0,0.27635,0.72365,0.38589,0
1.0,比当初预想的扭矩要大,1,0.55481,0.44519,0.0106895,2
1.0,劲挺大,0,0.497605,0.502395,0.952093,1
-1.0,给我公公哦婆婆婆婆移民瑟瑟DVDVPN送,1,0.728263,0.271737,0.396141,2
1.0,挺满意的,1,0.890968,0.109032,0.757706,2
1.0,给个好评,1,0.724672,0.275328,0.38816,2
-1.0,太让我意外啦,0,0.446231,0.553769,0.00837551,0
0.0,送了不少刀头,0,0.495739,0.504261,0.914785,1
1.0,我二话没说就下单了,0,0.474877,0.525123,0.497531,1
0.0,应该是正品,1,0.589178,0.410822,0.0870623,2
1.0,非常棒,1,0.891408,0.108592,0.758685,2
1.0,很实用的工具,1,0.906075,0.093925,0.791278,2
1.0,单位用也够用,1,0.87566,0.12434,0.723689,2
0.0,到手拧了几个螺钉,1,0.525201,0.474799,0.495973,1
-1.0,我是说螺丝歪了,0,0.421965,0.578035,0.0623004,0
1.0,有意思,1,0.71873,0.28127,0.374956,2
1.0,容易在螺丝上打滑,0,0.492373,0.507627,0.847468,1
1.0,扭劲很大,1,0.665005,0.334995,0.255567,2
1.0,所以使用时力一定要用实,1,0.633112,0.366888,0.184693,2
1.0,质量很棒,1,0.938326,0.0616744,0.862946,2
1.0,电压高点可能更耐用些,0,0.491007,0.508994,0.820131,1
1.0,产品不错,1,0.898801,0.101199,0.775114,2
1.0,小巧动力大,1,0.761703,0.238297,0.470452,2
1.0,好用没得说,1,0.873631,0.126369,0.719181,2
0.0,没想到扭力有这么大,0,0.47231,0.52769,0.446198,1
1.0,物美价廉,1,0.810332,0.189668,0.578515,2
1.0,实惠,1,0.771736,0.228264,0.492747,2
1.0,厂家发货及时,0,0.41476,0.58524,0.078311,0
0.0,以后还会来的,1,0.899572,0.100428,0.776828,2
1.0,帮了我很多忙,1,0.752357,0.247643,0.449683,2
0.0,by吕吕,1,0.568007,0.431993,0.0400149,2
0.0,有点重有点大,0,0.0989505,0.90105,0.78011,0
0.0,上午拍,1,0.621178,0.378822,0.158173,2
1.0,使用很方便的,1,0.894666,0.105334,0.765924,2
0.0,总之,0,0.451143,0.548857,0.0228661,1
0.0,多次购买,1,0.543306,0.456694,0.133871,1
0.0,测试维修一个罗技蓝牙键盘,1,0.60374,0.39626,0.119423,2
1.0,刚开始用时没在乎,0,0.321209,0.678791,0.286202,0
0.0,想入手很久了,1,0.567749,0.432251,0.0394421,2
0.0,减少了很多工作量,1,0.612222,0.387778,0.138271,2
1.0,还是省力很多,1,0.548698,0.451302,0.0260317,1
1.0,力量强劲,1,0.728633,0.271367,0.396962,2
-1.0,手拧螺丝真是要命,0,0.216613,0.783387,0.518637,0
1.0,前进开关需要适应,0,0.394199,0.605801,0.124003,0
0.0,100年后放进博物馆展览,1,0.547299,0.452701,0.0540173,1
1.0,博世产品名不虚传,1,0.795309,0.204691,0.545131,2
1.0,非常适合日常DIY,1,0.80515,0.19485,0.566999,2
1.0,谢谢了,1,0.763092,0.236908,0.473538,2
0.0,不然会拧过,0,0.456518,0.543482,0.130353,1
1.0,618活动还行,1,0.756024,0.243976,0.45783,2
1.0,质量不错,1,0.88397,0.11603,0.742156,2
0.0,东西还没有使用,0,0.29576,0.70424,0.342755,0
0.0,就是拧完螺丝松手的时候,1,0.659035,0.340965,0.242301,2
1.0,送货及时,1,0.689382,0.310619,0.309737,2
0.0,力气还不小,0,0.234131,0.765869,0.47971,0
0.0,给老公买的,1,0.715755,0.284245,0.368344,2
1.0,感谢京东,1,0.856814,0.143186,0.681809,2
1.0,也快和也省力了很多,1,0.872531,0.12747,0.716734,2
1.0,批头有好多,1,0.614062,0.385938,0.14236,2
1.0,京东商城网购还是值得买的,1,0.786015,0.213985,0.524477,2
-1.0,还是狠心买了,0,0.399617,0.600383,0.111962,0
1.0,送货速度比较快,1,0.778431,0.221569,0.507625,2
1.0,东西扭力不错,1,0.823539,0.176461,0.607863,2
0.0,每次关上箱子都不流畅,1,0.695685,0.304315,0.323745,2
1.0,速度很快,1,0.723258,0.276742,0.385019,2
-1.0,宁一般小螺丝一档都觉得力太大了,0,0.208124,0.791875,0.537501,0
0.0,还没拆开,0,0.42408,0.57592,0.0575993,0
1.0,噪音小,0,0.281558,0.718442,0.374316,0
1.0,很是实用的电起子,1,0.86869,0.13131,0.7082,2
0.0,用过太多的电动工具,1,0.561382,0.438618,0.025293,2
-1.0,不过这个扭力配置确实不适合电器,0,0.29219,0.70781,0.35069,0
1.0,扭力对于家庭使用非常合适,1,0.849085,0.150915,0.664633,2
1.0,包装简洁时尚,1,0.847606,0.152394,0.661346,2
0.0,149的玩具,1,0.599321,0.400679,0.109603,2
0.0,不知道经不经用,0,0.27005,0.72995,0.39989,0
1.0,东西看着还不错,1,0.654574,0.345426,0.232388,2
0.0,我想其中也包括这次买的它,1,0.623858,0.376142,0.164129,2
0.0,没有长杆批头略感不足,0,0.173657,0.826343,0.614095,0
1.0,喜欢喜欢,1,0.678483,0.321517,0.285517,2
1.0,一般的拧拧没有问题,0,0.321731,0.678269,0.285042,0
-1.0,没想到超乎想像,1,0.594358,0.405642,0.0985742,2
1.0,京东的物流向来都很效率,1,0.767958,0.232042,0.484351,2
1.0,关键是东西好,1,0.699909,0.300091,0.333132,2
0.0,没说有什么问题,0,0.257713,0.742287,0.427305,0
1.0,轻轻松松搞定,1,0.662417,0.337583,0.249815,2
1.0,送货速度一流,1,0.581229,0.418771,0.0693982,2
0.0,时间继电器6个,1,0.606609,0.393391,0.125799,2
0.0,铝盒装的,1,0.661907,0.338093,0.248682,2
1.0,后来才搞明白,0,0.266012,0.733988,0.408862,0
1.0,不愧是大牌产品,1,0.775681,0.224319,0.501514,2
0.0,家用神器,1,0.619496,0.380504,0.154435,2
1.0,每个男生都喜欢拆东西,1,0.852708,0.147292,0.672685,2
-1.0,有偏心,1,0.594723,0.405277,0.0993851,2
1.0,博世大品牌质量应该有不错的使用寿命,1,0.836359,0.163641,0.636354,2
1.0,博士电动螺丝起子质量不错,1,0.85555,0.14445,0.679001,2
0.0,还在充电中,1,0.557761,0.442239,0.0172459,2
0.0,M4,1,0.519879,0.480121,0.602414,1
